provincia,id,localidad,cp,id_prov_mstr
Buenos Aires,3243,PUNTA DE CANAL,1623,6
Buenos Aires,3934,PUNTA INDIO,1917,6
Buenos Aires,3230,PUNTA LARA,1931,6
Buenos Aires,3561,SAN CLEMENTE DEL TUYU,7105,6
Buenos Aires,4690,SAN CAYETANO,7521,6
Buenos Aires,2994,SAN CARLOS,6451,6
Buenos Aires,4174,SAN CALA,7011,6
Buenos Aires,3560,SAN BERNARDO DEL TUYU,7111,6
Buenos Aires,4820,SAN BERNARDO,6561,6
Buenos Aires,4290,SAN BERNARDO,6476,6
Buenos Aires,4634,SAN BENITO,7261,6
Buenos Aires,16575,SAN ANTONIO DE PADUA,1718,6
Buenos Aires,4676,SAN ANTONIO DE ARECO,2760,6
Buenos Aires,2571,SAN ANTONIO,8185,6
Buenos Aires,4383,SAN ANTONIO,7116,6
Buenos Aires,4819,SAN ANDRES DE TAPALQUE,7305,6
Buenos Aires,4664,SAN ANDRES DE GILES,6720,6
Buenos Aires,4439,SAN ANDRES,8180,6
Buenos Aires,27852,SAN ANDRES,6551,6
Buenos Aires,16567,SAN ANDRES,1651,6
Buenos Aires,27798,SAN ALBERTO,7620,6
Buenos Aires,2799,SAN AGUSTIN,7623,6
Buenos Aires,4973,SAN ADOLFO,8142,6
Buenos Aires,2906,SAMBOROMBON,1980,6
Buenos Aires,3873,SALVADOR MARIA,7241,6
Buenos Aires,4652,SALTO,2741,6
Buenos Aires,4640,SALLIQUELO,6339,6
Buenos Aires,4972,SALINAS CHICAS,8134,6
Buenos Aires,3035,SALINA DE PIEDRA,8506,6
Buenos Aires,4848,SALDUNGARAY,8166,6
Buenos Aires,3205,SALAZAR,6471,6
Buenos Aires,4633,SALADILLO NORTE,7261,6
Buenos Aires,2643,SAN CORNELIO,7603,6
Buenos Aires,4632,SALADILLO,7260,6
Buenos Aires,4384,SAN DANIEL,7116,6
Buenos Aires,3901,SAN ELADIO,6601,6
Buenos Aires,4353,SAN JUAN,2754,6
Buenos Aires,2646,SAN JOSE DE OTAMENDI,7601,6
Buenos Aires,3562,SAN JOSE DE LOS QUINTEROS,7109,6
Buenos Aires,3048,SAN JOSE DE GALI,7114,6
Buenos Aires,4442,SAN JOSE,8136,6
Buenos Aires,4175,SAN JOSE,7635,6
Buenos Aires,4550,SAN JOSE,7203,6
Buenos Aires,2490,SAN JOSE,6665,6
Buenos Aires,2600,SAN JOSE,6643,6
Buenos Aires,26314,SAN JOSE,1846,6
Buenos Aires,3771,SAN JORGE,7404,6
Buenos Aires,4255,SAN JACINTO,7400,6
Buenos Aires,4116,SAN JACINTO,6600,6
Buenos Aires,4699,SAN ISIDRO,1642,6
